age,education,default,balance,housing,loan,contact,campaign,pdays,previous,marital_type,job_type,poutcome_type,y
40,1,0,0.003941787443233764,1,0,0,1,999,0,2,0,3,0
38,1,0,1.4987784955261463e-05,0,0,0,1,999,0,1,0,3,0
34,1,0,0.004241543142338993,0,1,0,1,999,0,1,1,3,0
47,0,0,0.0030874837007838613,1,0,0,1,999,0,1,1,3,0
42,0,0,0.00025479234423944483,1,0,0,1,999,0,1,3,3,0
48,1,0,0.002113277678691866,1,1,0,1,999,0,1,9,3,0
29,2,0,0.0002398045592841834,1,0,0,1,999,0,2,6,3,0
50,1,0,0.0030874837007838613,1,0,0,1,999,0,1,7,3,0
52,1,0,0.00010491449468683023,0,0,0,2,999,0,1,9,3,0
50,2,0,0.0,0,0,0,1,999,0,1,4,3,0
58,2,0,0.0,0,0,0,1,999,0,1,5,3,0
46,0,0,0.028881461608788836,1,0,0,3,999,0,0,1,3,0
38,1,0,0.004256530927294255,1,0,0,1,999,0,1,9,3,0
46,1,0,0.024879723025734025,1,0,0,1,999,0,1,1,3,0
32,1,0,0.006085040691836153,1,0,0,1,999,0,2,7,3,0
51,0,0,0.003447190539710136,1,0,0,1,999,0,1,1,3,0
39,1,0,-0.00037469462388153656,1,0,0,1,999,0,2,0,3,0
48,1,0,0.002727776861857586,1,0,0,2,999,0,1,0,3,0
36,2,0,0.01752072061270065,1,0,0,2,999,0,1,2,3,0
34,1,0,0.001004181592002518,1,0,0,1,999,0,0,0,3,0
40,1,0,0.0011540594415551325,0,0,0,1,999,0,1,9,3,0
43,1,0,0.0,1,0,0,1,999,0,1,10,3,0
52,0,0,0.0008243281725393804,1,1,0,1,999,0,0,1,3,0
33,1,1,0.0010791205167788253,1,0,0,1,999,0,1,9,3,0
49,2,0,0.002443008947707618,1,0,0,3,999,0,2,4,3,0
32,2,0,0.002263155528244481,1,0,0,1,999,0,2,4,3,0
39,1,0,0.0016936196999445452,1,0,0,1,999,0,2,0,3,0
40,1,0,0.0,1,0,0,1,999,0,1,1,3,0
38,2,0,0.00013489006459735316,1,0,0,3,999,0,2,9,3,0
43,1,0,0.005620419358223048,1,0,0,2,999,0,1,4,3,0
39,1,0,0.01711605041890859,1,0,0,1,999,0,1,7,3,0
54,0,0,0.03150432397595959,1,0,0,1,999,0,1,1,3,0
38,2,0,0.06482216993150582,1,0,0,1,999,0,2,9,3,0
40,1,0,0.0032523493352917374,1,0,0,1,999,0,1,1,3,0
55,1,0,0.0019633998291392514,1,0,0,1,999,0,1,0,3,0
42,2,0,0.025179478724839256,1,0,0,1,999,0,1,4,3,0
39,1,0,0.0,1,0,0,1,999,0,1,1,3,0
40,0,0,0.0006894381079420273,1,0,0,1,999,0,1,1,3,0
32,1,0,0.004796091185683668,1,0,0,2,999,0,1,1,3,0
55,1,0,0.0027427646468128476,1,0,0,1,999,0,1,0,3,0
45,1,0,0.000584523613255197,0,0,0,1,999,0,1,1,3,0
35,2,0,0.00839315957494642,1,0,0,1,999,0,2,4,3,0
58,1,0,0.007029271144017625,0,0,0,1,999,0,0,9,3,0
35,1,0,0.007943526026288575,1,0,0,1,999,0,1,0,3,0
49,0,0,0.0009142548822709492,1,0,0,1,999,0,1,7,3,0
34,2,0,0.0036270439591732737,1,0,0,1,999,0,2,9,3,0
36,1,0,0.0020833021087813433,1,0,0,2,999,0,1,1,3,0
24,1,0,0.0,1,0,0,1,999,0,2,6,3,0
34,1,0,0.005500517078580957,1,0,0,1,999,0,1,9,3,0
51,1,0,0.0034172149697996135,1,0,0,1,999,0,0,0,3,0
39,1,0,0.6781672936556706,1,0,0,1,999,0,2,9,3,1
50,2,0,-0.001258973936241963,1,0,0,1,999,0,1,6,3,0
32,1,0,0.004646213336131053,1,0,0,1,999,0,2,7,3,0
42,1,0,0.001978387614094513,1,0,0,1,999,0,1,1,3,0
50,1,0,0.011945264609343385,1,0,0,1,999,0,1,9,3,0
40,1,0,0.0010641327318235637,0,0,0,1,999,0,1,7,3,0
46,1,0,2.9975569910522925e-05,1,0,0,1,999,0,0,4,3,0
37,2,0,0.0034621783246653976,1,1,0,2,999,0,1,4,3,0
34,1,0,0.004046701937920595,1,1,0,1,999,0,1,1,3,0
44,1,0,0.00410665307774164,1,1,0,1,999,0,1,1,3,0
40,1,0,-0.0016336685601234992,1,1,0,1,999,0,2,0,3,0
37,1,0,1.4987784955261463e-05,1,0,0,1,999,0,1,9,3,1
33,1,1,-0.0008992670973156877,0,0,0,1,999,0,2,1,3,0
35,1,0,0.0013339128610182702,1,0,0,2,999,0,1,1,3,0
58,1,0,-0.00016486563450787608,0,0,0,1,999,0,0,1,3,0
39,0,0,0.0,1,0,0,2,999,0,1,1,3,0
43,1,0,-0.007628782542228084,1,0,0,1,999,0,1,1,3,0
39,0,0,0.0061150162617466764,1,0,0,1,999,0,1,10,3,0
36,0,0,0.0008692915274051648,1,0,0,1,999,0,2,7,3,0
57,1,0,0.024579967326628798,0,1,0,4,999,0,2,5,3,0
36,1,0,0.00029975569910522924,1,0,0,1,999,0,2,0,3,0
50,0,0,0.0010641327318235637,1,0,0,1,999,0,1,1,3,0
55,1,0,0.000779364817673596,1,0,0,1,999,0,1,1,3,0
44,2,0,0.004376433206936347,1,0,0,1,999,0,1,6,3,0
44,1,0,0.00635482082103086,1,0,0,1,999,0,0,7,3,0
39,0,0,0.0016336685601234992,1,0,0,3,999,0,2,3,3,0
46,1,0,0.015647247493292965,1,0,0,1,999,0,1,1,3,0
39,1,0,0.014732992611022016,1,0,0,1,999,0,1,1,3,0
34,1,0,0.013024385126122211,0,0,0,1,999,0,1,0,3,1
40,0,0,0.010011840350114657,1,0,0,2,999,0,1,1,3,0
50,2,0,0.014448224696872049,1,0,0,1,999,0,1,4,3,0
31,1,0,0.0045113232715337,1,0,0,1,999,0,2,4,3,0
37,1,0,0.002098289893736605,1,0,0,1,999,0,2,0,3,0
39,1,0,0.028132072361025762,1,0,0,1,999,0,2,4,3,0
51,0,0,0.016891233644579666,1,0,0,1,999,0,1,1,3,0
41,1,0,0.013054360696032734,1,0,0,1,999,0,1,9,3,0
41,1,0,0.011495631060685541,1,1,0,1,999,0,1,9,3,0
43,1,0,0.0,0,0,0,1,999,0,1,1,3,0
30,1,0,0.0031324470556496455,1,0,0,2,999,0,2,7,3,0
54,0,0,0.0,0,0,0,1,999,0,0,4,3,0
43,1,0,0.0016486563450787608,1,1,0,1,999,0,0,1,3,0
59,2,0,-0.001139071656599871,1,1,0,1,999,0,0,4,3,0
47,1,0,0.0026678257220365403,1,0,0,1,999,0,1,9,3,0
40,0,0,-0.0009891938070472565,1,0,0,1,999,0,1,1,3,0
32,1,0,0.0,1,0,0,2,999,0,1,9,3,0
29,1,0,1.4987784955261463e-05,1,0,0,1,999,0,1,1,3,0
36,1,0,0.0,1,0,0,1,999,0,1,1,3,0
55,2,0,0.08010971058587252,0,0,0,1,999,0,1,10,3,0
30,1,0,-0.0031324470556496455,1,0,0,2,999,0,0,1,3,0
39,1,0,0.0,1,0,0,2,999,0,2,0,3,0
39,1,0,0.0006294869681209814,1,0,0,2,999,0,0,1,3,0
50,1,0,0.0006144991831657199,1,0,0,1,999,0,0,1,3,0
44,1,0,-0.0014837907105708847,1,0,0,2,999,0,1,1,3,0
37,1,0,0.00025479234423944483,1,0,0,1,999,0,2,9,3,0
46,0,0,0.0041366286476521635,1,1,0,2,999,0,1,0,3,0
32,1,0,-0.0025479234423944484,0,0,0,1,999,0,2,9,3,0
37,2,0,0.003447190539710136,1,1,0,1,999,0,2,4,3,0
29,1,0,0.00013489006459735316,1,0,0,1,999,0,1,1,3,0
41,1,0,0.014178444567677343,1,0,0,1,999,0,1,1,3,0
45,0,0,0.019439157086974117,1,0,0,2,999,0,1,1,3,0
57,1,0,-0.004960956820191544,1,0,0,1,999,0,0,5,3,0
48,1,0,0.0006594625380315043,1,0,0,1,999,0,2,1,3,0
60,1,1,0.00022481677432892192,0,0,0,1,999,0,1,5,3,0
26,1,0,0.010671302888146161,1,0,0,1,999,0,2,0,3,0
58,1,0,0.08145861123184604,1,0,0,1,999,0,1,5,3,0
34,1,0,0.007598806972317561,1,0,0,1,999,0,1,0,3,0
55,1,0,0.005800272777686186,1,0,0,1,999,0,0,10,3,1
41,0,0,0.0,1,1,0,1,999,0,1,1,3,0
50,1,0,0.025719038983228668,1,0,0,1,999,0,0,4,3,0
49,1,0,0.0025029600875286643,1,1,0,3,999,0,1,2,3,0
44,1,0,0.0005995113982104585,0,1,0,2,999,0,1,0,3,0
44,0,0,0.0022181921733786963,1,0,0,1,999,0,1,1,3,0
31,1,0,0.00025479234423944483,1,1,0,1,999,0,1,9,3,0
34,2,0,0.015152650589769338,1,0,0,1,999,0,2,1,3,0
46,1,0,0.02288634762668425,1,0,0,1,999,0,2,4,3,0
42,2,0,0.011150912006714527,0,0,0,1,999,0,1,4,3,0
52,1,0,0.0072540879183465475,1,0,0,1,999,0,1,0,3,0
29,2,0,0.0,1,0,0,1,999,0,2,4,3,0
53,0,0,0.0020383387539155587,1,0,0,2,999,0,1,5,3,0
43,1,0,0.020008692915274053,1,0,0,2,999,0,1,1,3,0
38,1,0,0.007748684821870176,1,0,0,2,999,0,1,4,3,0
46,2,0,0.006879393294465011,1,0,0,1,999,0,1,4,3,0
48,1,0,0.008228293940438542,1,0,0,1,999,0,0,4,3,0
30,1,0,0.0012439861512867014,1,1,0,1,999,0,0,0,3,0
44,0,0,0.0031923981954706912,0,0,0,1,999,0,1,1,3,0
31,0,0,0.0030425203459180767,1,0,0,3,999,0,1,3,3,0
42,1,0,0.007763672606825437,1,0,0,1,999,0,2,7,3,0
40,2,0,0.05810764227154869,1,0,0,1,999,0,2,4,3,0
52,1,0,0.018524902204703167,1,0,0,1,999,0,1,0,3,0
45,1,0,0.011330765426177666,1,0,0,2,999,0,0,1,3,0
48,1,0,0.0023530822379760497,1,0,0,1,999,0,1,1,3,0
45,0,0,-0.0009891938070472565,1,0,0,2,999,0,1,1,3,0
34,1,0,0.0036720073140390583,1,0,0,1,999,0,1,1,3,0
34,0,0,-0.0021582410335576506,1,0,0,2,999,0,1,1,3,0
46,1,0,0.0010641327318235637,1,0,0,1,999,0,1,1,3,0
49,1,0,0.007568831402407038,1,0,0,1,999,0,0,7,3,0
50,0,0,0.003731958453860104,1,0,0,1,999,0,1,9,3,0
34,1,0,0.0,1,0,0,1,999,0,2,0,3,0
40,1,0,0.00016486563450787608,1,0,0,1,999,0,2,10,3,0
36,1,0,0.009577194586412074,1,0,0,1,999,0,1,0,3,0
59,1,0,0.0018584853344524213,1,0,0,1,999,0,0,1,3,0
45,1,0,0.0012289983663314398,1,0,0,1,999,0,1,1,3,0
36,2,0,0.0016036929902129764,1,0,0,1,999,0,1,6,3,0
56,1,0,0.007089222283838671,1,0,0,1,999,0,1,7,3,0
42,1,0,0.005575456003357264,1,1,0,2,999,0,0,7,3,0
30,1,0,0.0006894381079420273,1,0,0,2,999,0,1,0,3,0
30,2,0,0.0005095846884788897,1,0,0,1,999,0,2,8,3,0
47,2,0,0.014013578933169468,1,0,0,1,999,0,1,6,3,0
33,1,0,-0.00014987784955261462,1,0,0,1,999,0,1,1,3,0
36,1,0,-0.001588705205257715,1,0,0,2,999,0,1,0,3,0
39,0,0,0.007059246713928148,1,0,0,2,999,0,0,7,3,0
56,1,0,0.011660496695193418,1,0,0,2,999,0,0,0,3,0
39,1,0,0.0025479234423944484,1,0,0,2,999,0,0,1,3,0
42,1,0,0.00472115226090736,1,0,0,2,999,0,1,9,3,0
52,1,0,0.047436339383402526,0,0,0,1,999,0,1,1,3,0
36,1,0,0.0019633998291392514,1,0,0,1,999,0,0,0,3,0
35,1,1,0.0030575081308733382,1,0,0,2,999,0,1,2,3,0
47,1,0,0.0012439861512867014,1,0,0,2,999,0,1,9,3,0
59,1,0,0.0,1,1,0,1,999,0,0,7,3,0
57,0,0,0.081398660092025,1,1,0,1,999,0,1,1,3,0
38,1,0,0.02636351373630491,1,0,0,1,999,0,1,4,3,0
46,1,0,-0.0018734731194076828,1,0,0,1,999,0,1,10,3,0
34,1,0,0.0,0,0,0,1,999,0,1,1,3,0
28,1,0,0.07628782542228084,1,0,0,3,999,0,2,7,3,1
38,1,0,0.008588000779364818,1,0,0,1,999,0,1,9,3,0
56,1,0,0.024010431498328863,1,0,0,1,999,0,1,1,3,0
41,0,1,-0.00205332653887082,1,1,0,1,999,0,2,1,3,0
52,1,0,0.0,0,0,0,1,999,0,1,9,3,0
54,1,0,0.002892642496365462,0,0,0,1,999,0,1,7,3,0
61,1,0,0.0029226180662759852,1,1,0,1,999,0,1,5,3,0
53,1,0,0.004316482067115301,0,0,0,1,999,0,1,2,3,0
47,1,0,0.00028476791414996775,1,0,0,2,999,0,1,9,3,0
53,0,0,0.00037469462388153656,1,0,0,3,999,0,1,1,3,0
46,1,0,0.003237361550336476,1,0,0,2,999,0,1,7,3,0
39,0,0,0.002847679141499678,1,1,0,2,999,0,0,1,3,0
56,1,0,0.0014837907105708847,1,0,0,2,999,0,0,9,3,0
55,0,0,0.03444192982719084,1,0,0,2,999,0,0,7,3,0
44,2,0,0.00025479234423944483,1,0,0,2,999,0,1,4,3,0
37,0,0,0.0,1,0,0,4,999,0,1,9,3,0
35,0,0,0.0,1,0,0,2,999,0,1,1,3,0
55,1,0,0.012589739362419628,1,0,0,2,999,0,1,1,3,0
37,1,0,0.005365627013983604,1,0,0,3,999,0,1,7,3,0
30,1,0,0.0,1,0,0,1,999,0,2,9,3,0
37,0,0,-0.0048710301104599755,1,1,0,2,999,0,1,1,3,0
36,1,0,-0.00022481677432892192,1,0,0,3,999,0,2,9,3,0
38,1,0,0.00870790305900691,1,0,0,1,999,0,1,9,3,0
41,0,0,0.06100028476791415,1,0,0,2,999,0,0,0,3,0
48,1,0,0.0011090960866893481,0,1,0,1,999,0,1,5,3,0
55,1,0,0.002113277678691866,1,0,0,2,999,0,0,7,3,0
28,1,0,0.0013339128610182702,0,0,0,2,999,0,0,7,3,0
54,1,1,0.0,1,0,0,3,999,0,1,7,3,0
30,1,0,0.006744503229867658,0,0,0,2,999,0,1,1,3,0
48,2,0,0.004646213336131053,0,0,0,1,999,0,1,9,3,0
31,1,0,0.0,1,0,0,5,999,0,1,6,3,0
38,1,0,0.005755309422820401,1,0,0,3,999,0,1,1,3,0
37,1,0,0.005920175057328277,1,0,0,2,999,0,1,1,3,0
37,2,0,-0.0017685586247208525,1,0,0,2,999,0,2,7,3,0
56,0,0,7.493892477630731e-05,1,1,0,2,999,0,1,1,3,0
51,1,0,0.0007493892477630731,1,1,0,1,999,0,1,1,3,0
39,1,0,0.0042715187122495165,1,1,0,1,999,0,1,1,3,0
49,1,0,0.00022481677432892192,0,0,0,2,999,0,1,9,3,0
51,0,0,0.009787023575785734,1,1,0,1,999,0,1,1,3,0
43,1,0,0.013758786588930021,1,0,0,1,999,0,1,6,3,0
32,1,0,0.0036420317441285353,1,1,0,1,999,0,1,7,3,0
29,2,0,0.006070052906880892,1,0,0,1,999,0,2,9,3,0
48,2,0,0.019903778420587222,1,0,0,1,999,0,0,4,3,0
55,0,0,0.003821885163591673,1,0,0,1,999,0,1,7,3,0
53,1,0,0.05091350549302319,1,0,0,1,999,0,1,1,3,0
47,1,0,0.03156427511578064,1,0,0,1,999,0,1,9,3,0
39,2,0,0.04311985731628722,1,0,0,1,999,0,1,4,3,0
31,2,0,0.0008992670973156877,1,1,0,1,999,0,2,1,3,0
39,0,0,0.033362809310412016,1,0,0,1,999,0,1,1,3,0
40,0,0,0.04316482067115301,1,0,0,2,999,0,1,1,3,0
40,1,0,-7.493892477630731e-05,1,0,0,2,999,0,2,9,3,0
48,1,0,0.0022032043884234347,0,0,0,3,999,0,1,9,3,0
33,1,0,0.00010491449468683023,1,1,0,1,999,0,0,9,3,0
40,1,0,0.0016336685601234992,1,0,0,2,999,0,1,9,3,0
59,0,0,-0.001783546409676114,1,0,0,1,999,0,1,5,3,0
30,1,0,0.0072540879183465475,1,0,0,1,999,0,1,9,3,1
31,2,0,0.027757377737144227,1,0,0,3,999,0,2,4,3,0
35,1,0,0.00798848938115436,1,0,0,1,999,0,1,10,3,0
54,1,0,0.0003147434840604907,1,0,0,2,999,0,0,9,3,0
34,1,0,0.036480268581106395,1,0,0,4,999,0,2,0,3,0
32,1,0,0.0013489006459735315,1,1,0,2,999,0,1,9,3,0
56,1,0,0.06363813492004017,1,0,0,2,999,0,0,0,3,0
32,2,0,0.005920175057328277,1,0,0,3,999,0,2,0,3,0
42,0,0,0.00022481677432892192,1,0,0,1,999,0,1,1,3,0
33,2,0,0.0012739617211972242,0,0,0,3,999,0,1,7,3,0
52,2,0,-0.002757752431768109,1,1,0,2,999,0,1,2,3,0
52,1,0,0.009891938070472565,0,0,0,2,999,0,1,7,3,0
52,0,1,-0.0027427646468128476,1,0,0,1,999,0,0,1,3,0
30,1,0,0.017146025988819112,1,0,0,1,999,0,0,10,3,0
44,1,0,1.4987784955261463e-05,1,0,0,4,999,0,0,7,3,0
35,1,0,0.0010341571619130409,1,1,0,2,999,0,1,0,3,0
55,1,0,0.0032973126901575216,1,0,0,2,999,0,2,4,3,0
33,0,0,0.0049759446051468054,1,0,0,2,999,0,1,1,3,0
37,1,0,0.0035970683892627506,1,0,0,1,999,0,2,1,3,0
42,1,0,0.0,1,0,0,1,999,0,2,9,3,0
43,1,0,0.0,1,0,0,2,999,0,1,10,3,0
38,2,0,0.013459030889824792,1,0,0,2,999,0,1,2,3,0
37,1,0,0.0018434975494971597,1,1,0,2,999,0,1,9,3,0
31,1,0,0.0037769218087258883,1,0,0,3,999,0,2,8,3,0
41,2,0,0.000974206022091995,1,0,0,2,999,0,1,4,3,0
41,1,0,-0.005485529293625695,1,1,0,3,999,0,1,9,3,0
29,1,0,0.0031324470556496455,1,0,0,2,999,0,2,8,3,0
38,1,0,0.003312300475112783,1,0,0,2,999,0,2,0,3,0
44,2,0,5.995113982104585e-05,1,0,0,3,999,0,0,6,3,0
39,1,0,0.001558729635347192,1,0,0,1,999,0,1,0,3,0
28,1,0,0.004676188906041576,1,0,0,1,999,0,2,9,3,0
33,1,0,-0.00523073694938625,1,0,0,1,999,0,1,1,3,0
41,2,0,5.995113982104585e-05,0,0,0,2,999,0,1,7,3,0
40,0,0,-0.004826066755594191,1,1,0,1,999,0,1,1,3,0
29,1,0,-0.0022481677432892194,1,0,0,1,999,0,1,0,3,0
38,1,0,0.02021852190464771,1,0,0,1,999,0,1,4,3,0
32,2,0,0.004211567572428471,1,0,0,1,999,0,1,0,3,0
45,1,0,0.01886962125867418,1,0,0,1,999,0,1,7,3,0
33,1,0,0.0015137662804814076,1,0,0,1,999,0,2,0,3,0
34,1,0,0.01270964164206172,1,0,0,2,999,0,1,1,3,0
41,2,0,0.0013339128610182702,1,0,0,2,999,0,1,2,3,0
41,1,0,0.002098289893736605,1,0,0,3,999,0,1,1,3,0
35,1,0,0.0022181921733786963,1,0,0,2,999,0,2,0,3,0
40,1,0,0.0029975569910522925,1,0,0,2,999,0,2,9,3,0
60,0,0,0.0006894381079420273,1,0,0,4,999,0,1,6,3,0
47,1,0,0.003012544776007554,1,0,0,2,999,0,0,7,3,0
46,0,0,0.007943526026288575,1,0,0,3,999,0,1,1,3,0
31,1,0,0.0,1,0,0,2,999,0,2,1,3,0
49,1,0,1.4987784955261463e-05,1,0,0,3,999,0,1,6,3,0
29,1,0,0.0006444747530762429,1,0,0,2,999,0,1,1,3,0
31,2,0,-0.002592886797260233,1,0,0,2,999,0,2,4,3,0
38,2,0,0.005830248347596709,1,0,0,1,999,0,1,4,3,0
37,0,0,0.0032223737653812143,1,1,0,3,999,0,1,1,3,0
35,1,0,-0.0019633998291392514,1,0,0,2,999,0,1,9,3,0
31,1,0,0.011735435619969726,1,0,0,1,999,0,2,4,3,0
41,1,0,0.0,1,0,0,3,999,0,1,0,3,0
46,2,0,0.001199022796420917,1,0,0,2,999,0,1,7,3,0
40,1,0,0.0015737174203024535,1,0,0,2,999,0,0,7,3,0
29,1,0,0.002727776861857586,1,1,0,1,999,0,1,0,3,0
49,1,0,0.0012289983663314398,1,0,0,1,999,0,1,0,3,0
42,2,0,0.0,1,0,0,3,999,0,1,4,3,0
54,1,0,0.007643770327183346,1,0,0,2,999,0,1,7,3,0
40,2,0,0.0036270439591732737,1,0,0,2,999,0,2,4,3,0
53,1,0,0.003657019529083797,1,1,0,2,999,0,1,0,3,0
49,2,0,0.0013788762158840546,1,0,0,2,999,0,1,4,3,0
40,0,1,0.0,1,0,0,2,999,0,1,1,3,0
29,1,0,0.014208420137587866,1,0,0,2,999,0,2,8,3,0
36,0,0,0.00034471905397101364,1,0,0,2,999,0,1,1,3,0
37,1,0,0.010641327318235638,1,0,0,3,999,0,1,9,3,0
39,1,0,0.018060280871090063,1,0,0,2,999,0,1,7,3,0
36,1,0,0.005515504863536218,1,1,0,2,999,0,1,9,3,1
44,2,0,0.024445077262031444,1,0,0,2,999,0,1,2,3,0
40,1,0,8.992670973156877e-05,1,0,0,3,999,0,1,0,3,0
49,1,0,0.000389682408836798,1,0,0,2,999,0,1,1,3,0
30,1,0,-0.0007194136778525502,1,0,0,2,999,0,2,9,3,0
57,2,0,0.03210383537417005,1,0,0,3,999,0,1,4,3,0
24,1,0,0.0011540594415551325,1,1,0,2,999,0,2,7,3,0
46,1,0,0.0060101017670598465,1,0,0,2,999,0,1,1,3,0
33,1,0,0.0003147434840604907,0,0,0,3,999,0,1,0,3,0
43,1,0,0.0,1,0,0,2,999,0,0,7,3,0
43,1,0,-0.007448929122764947,1,0,0,2,999,0,2,0,3,0
40,0,0,0.00553049264849148,0,0,0,2,999,0,0,1,3,0
44,1,0,0.001169047226510394,1,0,0,6,999,0,2,9,3,0
35,2,0,0.0033872393998890904,1,1,0,3,999,0,2,9,3,0
47,1,0,0.007538855832496515,1,0,0,2,999,0,1,9,3,0
33,1,0,0.005575456003357264,1,0,0,2,999,0,1,1,3,0
31,1,0,0.0,1,1,0,2,999,0,1,0,3,0
40,1,0,0.0,1,0,0,2,999,0,0,1,3,0
36,2,0,0.0018734731194076828,1,0,0,3,999,0,1,2,3,0
56,0,0,5.995113982104585e-05,1,0,0,3,999,0,0,5,3,0
40,1,0,0.0062798818962545525,1,0,0,3,999,0,2,0,3,0
41,1,0,0.004826066755594191,1,0,0,4,999,0,0,0,3,0
53,1,0,0.004541298841444223,1,0,0,2,999,0,1,5,3,0
39,1,0,0.009097585467843707,1,0,0,2,999,0,1,1,3,0
44,1,0,0.008677927489096387,1,0,0,2,999,0,0,1,3,0
38,1,0,0.04566778075868167,1,0,0,2,999,0,1,0,3,0
54,1,0,0.0012439861512867014,1,0,0,3,999,0,0,9,3,0
58,2,0,0.0010191693769577793,1,0,0,5,999,0,1,4,3,0
52,0,0,0.0008692915274051648,1,0,0,3,999,0,1,1,3,0
28,1,0,0.0037619340237706267,1,0,0,2,999,0,2,0,3,0
36,1,0,0.010311596049219886,1,0,0,2,999,0,1,1,3,0
60,0,0,0.005455553723715172,1,0,0,2,999,0,1,5,3,0
42,1,0,0.0008243281725393804,1,0,0,5,999,0,0,7,3,0
42,1,0,0.0015137662804814076,1,0,0,3,999,0,1,0,3,0
44,2,0,0.0015737174203024535,1,0,0,2,999,0,1,4,3,0
51,0,0,0.0048710301104599755,1,0,0,2,999,0,0,1,3,0
49,0,0,0.0029675814211417694,1,0,0,2,999,0,1,1,3,0
47,2,0,0.0031324470556496455,1,0,0,2,999,0,1,2,3,0
37,1,0,0.0027427646468128476,1,0,0,4,999,0,1,1,3,0
34,2,0,0.0015737174203024535,1,0,0,3,999,0,1,4,3,0
35,1,0,0.0016336685601234992,1,0,0,3,999,0,1,7,3,0
35,1,0,0.00563540714317831,1,1,0,3,999,0,2,1,3,0
40,0,0,-0.00010491449468683023,1,0,0,2,999,0,1,1,3,0
55,1,0,0.0,0,0,0,3,999,0,1,9,3,0
55,1,0,0.002143253248602389,1,0,0,3,999,0,1,5,3,0
35,2,0,0.008243281725393804,1,0,0,2,999,0,2,4,3,0
57,0,0,0.002428021162752357,1,0,0,2,999,0,1,1,3,0
53,2,0,0.001723595269855068,1,0,0,3,999,0,1,4,3,0
41,0,0,0.007673745897093869,1,0,0,2,999,0,1,1,3,0
57,1,0,0.012095142458895999,1,0,0,2,999,0,1,1,3,0
45,1,0,0.0037169706689048425,1,0,0,5,999,0,1,1,3,0
43,0,0,0.018150207580821632,1,0,0,3,999,0,1,1,3,0
56,2,0,0.00010491449468683023,0,0,0,2,999,0,1,6,3,0
31,2,0,0.004211567572428471,1,0,0,2,999,0,1,2,3,0
37,1,0,0.0013189250760630086,1,0,0,2,999,0,2,1,3,0
30,2,0,0.0004796091185683668,1,0,0,3,999,0,1,4,3,0
30,1,0,0.001723595269855068,1,0,0,3,999,0,2,0,3,0
54,1,0,0.0038068973786364113,1,0,0,2,999,0,1,1,3,0
36,2,0,0.0021582410335576506,1,0,0,2,999,0,1,4,3,0
55,2,0,0.00574032163786514,0,0,0,3,999,0,1,10,3,0
37,1,0,0.008528049639543771,1,1,0,2,999,0,2,0,3,0
38,1,0,0.0,1,0,0,3,999,0,1,3,3,0
48,1,0,0.056264144722051525,1,0,0,3,999,0,1,0,3,0
55,2,0,0.10371547189040932,1,0,0,3,999,0,0,3,3,0
59,1,0,0.004601249981265269,1,1,0,7,999,0,1,7,3,0
37,1,0,-0.006309857466165076,1,0,0,5,999,0,1,9,3,0
33,1,0,0.0008992670973156877,0,0,0,3,999,0,0,1,3,0
44,0,0,0.001004181592002518,1,0,0,2,999,0,1,1,3,0
57,1,0,0.006025089552015108,1,0,0,3,999,0,1,9,3,0
30,2,0,0.01199022796420917,0,0,0,2,999,0,2,6,3,0
42,2,0,0.0035820806043074895,1,1,0,3,999,0,1,9,3,0
51,1,0,0.006309857466165076,1,0,0,2,999,0,0,1,3,0
44,1,0,0.0024130333777970954,1,0,0,2,999,0,0,0,3,0
46,1,1,0.004331469852070563,0,0,0,3,999,0,1,9,3,0
29,1,0,0.0016486563450787608,1,0,0,3,999,0,2,8,3,0
39,0,0,0.0036720073140390583,1,0,0,3,999,0,1,1,3,0
42,1,0,0.0,1,0,0,3,999,0,1,7,3,0
50,0,0,0.002338094453020788,1,0,0,3,999,0,1,1,3,0
42,1,0,0.0,1,0,0,4,999,0,2,9,3,0
39,1,0,0.00029975569910522924,1,0,0,2,999,0,1,0,3,0
55,2,0,0.0013788762158840546,1,0,0,3,999,0,2,9,3,0
46,1,0,0.0013339128610182702,1,0,0,2,999,0,1,7,3,0
42,1,0,0.0024879723025734027,1,0,0,3,999,0,1,1,3,0
45,2,0,0.0015437418503919307,1,0,0,4,999,0,1,4,3,0
43,0,0,-0.006804454369688704,1,0,0,2,999,0,1,1,3,0
42,1,0,0.006669564305091351,1,0,0,2,999,0,1,0,3,0
30,1,0,5.995113982104585e-05,0,0,0,8,999,0,1,0,3,0
47,1,0,0.015002772740216724,1,0,0,4,999,0,1,1,3,0
51,1,0,-0.0010341571619130409,1,0,0,3,999,0,0,7,3,0
38,1,0,0.0006294869681209814,1,0,0,2,999,0,2,9,3,0
57,1,0,0.024235248272657783,1,0,0,2,999,0,1,9,3,0
42,2,0,0.003312300475112783,1,0,0,2,999,0,0,4,3,0
32,1,0,0.003147434840604907,1,1,0,2,999,0,0,9,3,0
46,2,0,0.0,0,0,0,2,999,0,1,4,3,0
29,2,0,0.0027727402167233703,1,0,0,3,999,0,2,8,3,0
59,1,0,0.012529788222598582,1,0,0,1,999,0,1,5,3,0
32,1,0,0.0045113232715337,1,0,0,2,999,0,2,1,3,0
44,0,0,0.007538855832496515,1,0,0,2,999,0,1,1,3,0
40,0,0,0.006100028476791415,1,0,0,1,999,0,1,5,3,0
